TaskID,TaskName,Department,Owner,RiskLevel,StartMonth,PlannedDurationMonths,PlannedEndMonth,ActualEndMonth,PlannedCostUSD,Month,MonthActualProgressPct,MonthCumulativeProgressPct,MonthSpendUSD,CompletedOnTime
39,Task 39,Security,Employee_75,High,5,1,5,6,20046.74,6,33.68,100.0,7668.71,False
40,Task 40,Data,Employee_34,High,2,6,7,9,13894.66,1,0.0,0.0,0.0,False
40,Task 40,Data,Employee_34,High,2,6,7,9,13894.66,2,9.52,9.52,1646.79,False
40,Task 40,Data,Employee_34,High,2,6,7,9,13894.66,3,10.38,19.9,1845.03,False
40,Task 40,Data,Employee_34,High,2,6,7,9,13894.66,4,19.2,39.1,2558.22,False
40,Task 40,Data,Employee_34,High,2,6,7,9,13894.66,5,8.69,47.79,1533.89,False
40,Task 40,Data,Employee_34,High,2,6,7,9,13894.66,6,11.82,59.61,1801.82,False
40,Task 40,Data,Employee_34,High,2,6,7,9,13894.66,7,16.92,76.53,2359.14,False
40,Task 40,Data,Employee_34,High,2,6,7,9,13894.66,8,9.6,86.13,1445.68,False
40,Task 40,Data,Employee_34,High,2,6,7,9,13894.66,9,13.87,100.0,2489.44,False
41,Task 41,Data,Employee_51,High,2,6,7,7,5876.56,1,0.0,0.0,0.0,True
41,Task 41,Data,Employee_51,High,2,6,7,7,5876.56,2,23.53,23.53,1315.02,True
41,Task 41,Data,Employee_51,High,2,6,7,7,5876.56,3,17.14,40.66,967.71,True
41,Task 41,Data,Employee_51,High,2,6,7,7,5876.56,4,29.01,69.68,1629.03,True
41,Task 41,Data,Employee_51,High,2,6,7,7,5876.56,5,13.69,83.36,930.09,True
41,Task 41,Data,Employee_51,High,2,6,7,7,5876.56,6,7.29,90.65,416.48,True
41,Task 41,Data,Employee_51,High,2,6,7,7,5876.56,7,9.35,100.0,570.58,True
42,Task 42,Data,Employee_97,Medium,1,1,1,3,15281.56,1,42.5,42.5,6292.56,False
42,Task 42,Data,Employee_97,Medium,1,1,1,3,15281.56,2,24.67,67.17,3682.86,False
42,Task 42,Data,Employee_97,Medium,1,1,1,3,15281.56,3,32.83,100.0,4597.61,False
43,Task 43,Platform,Employee_10,High,5,2,6,6,3667.33,1,0.0,0.0,0.0,True
43,Task 43,Platform,Employee_10,High,5,2,6,6,3667.33,2,0.0,0.0,0.0,True
43,Task 43,Platform,Employee_10,High,5,2,6,6,3667.33,3,0.0,0.0,0.0,True
43,Task 43,Platform,Employee_10,High,5,2,6,6,3667.33,4,0.0,0.0,0.0,True
43,Task 43,Platform,Employee_10,High,5,2,6,6,3667.33,5,41.81,41.81,1488.68,True
43,Task 43,Platform,Employee_10,High,5,2,6,6,3667.33,6,58.19,100.0,1996.21,True
43,Task 43,Platform,Employee_10,High,5,2,6,6,3667.33,7,0.0,100.0,0.0,True
43,Task 43,Platform,Employee_10,High,5,2,6,6,3667.33,8,0.0,100.0,0.0,True
43,Task 43,Platform,Employee_10,High,5,2,6,6,3667.33,9,0.0,100.0,0.0,True
44,Task 44,Data,Employee_9,Medium,2,3,4,5,25720.09,1,0.0,0.0,0.0,False
44,Task 44,Data,Employee_9,Medium,2,3,4,5,25720.09,2,14.52,14.52,4112.06,False
44,Task 44,Data,Employee_9,Medium,2,3,4,5,25720.09,3,35.82,50.34,10836.57,False
44,Task 44,Data,Employee_9,Medium,2,3,4,5,25720.09,4,19.88,70.22,4683.25,False
44,Task 44,Data,Employee_9,Medium,2,3,4,5,25720.09,5,29.78,100.0,9341.82,False
45,Task 45,Data,Employee_79,Low,6,5,10,10,9323.15,1,0.0,0.0,0.0,True
45,Task 45,Data,Employee_79,Low,6,5,10,10,9323.15,2,0.0,0.0,0.0,True
45,Task 45,Data,Employee_79,Low,6,5,10,10,9323.15,3,0.0,0.0,0.0,True
45,Task 45,Data,Employee_79,Low,6,5,10,10,9323.15,4,0.0,0.0,0.0,True
45,Task 45,Data,Employee_79,Low,6,5,10,10,9323.15,5,0.0,0.0,0.0,True
45,Task 45,Data,Employee_79,Low,6,5,10,10,9323.15,6,23.68,23.68,2231.52,True
45,Task 45,Data,Employee_79,Low,6,5,10,10,9323.15,7,6.18,29.86,704.39,True
45,Task 45,Data,Employee_79,Low,6,5,10,10,9323.15,8,31.55,61.41,3528.04,True
45,Task 45,Data,Employee_79,Low,6,5,10,10,9323.15,9,33.07,94.48,3002.28,True
46,Task 46,Data,Employee_85,Medium,1,2,2,3,19499.52,1,26.66,26.66,5445.26,False
46,Task 46,Data,Employee_85,Medium,1,2,2,3,19499.52,2,32.97,59.63,6975.59,False
46,Task 46,Data,Employee_85,Medium,1,2,2,3,19499.52,3,40.37,100.0,9439.01,False
47,Task 47,Platform,Employee_96,Medium,5,2,6,7,10657.28,1,0.0,0.0,0.0,False
47,Task 47,Platform,Employee_96,Medium,5,2,6,7,10657.28,2,0.0,0.0,0.0,False
47,Task 47,Platform,Employee_96,Medium,5,2,6,7,10657.28,3,0.0,0.0,0.0,False
47,Task 47,Platform,Employee_96,Medium,5,2,6,7,10657.28,4,0.0,0.0,0.0,False
47,Task 47,Platform,Employee_96,Medium,5,2,6,7,10657.28,5,11.06,11.06,1483.44,False
47,Task 47,Platform,Employee_96,Medium,5,2,6,7,10657.28,6,27.22,38.28,3204.05,False
47,Task 47,Platform,Employee_96,Medium,5,2,6,7,10657.28,7,61.72,100.0,7319.96,False
48,Task 48,Security,Employee_92,High,3,2,4,4,15908.94,1,0.0,0.0,0.0,True
48,Task 48,Security,Employee_92,High,3,2,4,4,15908.94,2,0.0,0.0,0.0,True
48,Task 48,Security,Employee_92,High,3,2,4,4,15908.94,3,28.1,28.1,4975.79,True
48,Task 48,Security,Employee_92,High,3,2,4,4,15908.94,4,71.9,100.0,11404.07,True
49,Task 49,Data,Employee_65,Low,4,3,6,7,16580.46,1,0.0,0.0,0.0,False
49,Task 49,Data,Employee_65,Low,4,3,6,7,16580.46,2,0.0,0.0,0.0,False
49,Task 49,Data,Employee_65,Low,4,3,6,7,16580.46,3,0.0,0.0,0.0,False
49,Task 49,Data,Employee_65,Low,4,3,6,7,16580.46,4,26.54,26.54,4332.64,False
49,Task 49,Data,Employee_65,Low,4,3,6,7,16580.46,5,34.08,60.62,5825.63,False
49,Task 49,Data,Employee_65,Low,4,3,6,7,16580.46,6,9.15,69.77,1438.64,False
49,Task 49,Data,Employee_65,Low,4,3,6,7,16580.46,7,30.23,100.0,6295.85,False
50,Task 50,Networking,Employee_36,Medium,1,1,1,4,7459.85,1,23.45,23.45,1635.43,False
50,Task 50,Networking,Employee_36,Medium,1,1,1,4,7459.85,2,26.3,49.75,2187.15,False
50,Task 50,Networking,Employee_36,Medium,1,1,1,4,7459.85,3,29.96,79.71,2536.27,False
50,Task 50,Networking,Employee_36,Medium,1,1,1,4,7459.85,4,20.29,100.0,1813.23,False
50,Task 50,Networking,Employee_36,Medium,1,1,1,4,7459.85,5,0.0,100.0,0.0,False
50,Task 50,Networking,Employee_36,Medium,1,1,1,4,7459.85,6,0.0,100.0,0.0,False
50,Task 50,Networking,Employee_36,Medium,1,1,1,4,7459.85,7,0.0,100.0,0.0,False
50,Task 50,Networking,Employee_36,Medium,1,1,1,4,7459.85,8,0.0,100.0,0.0,False
50,Task 50,Networking,Employee_36,Medium,1,1,1,4,7459.85,9,0.0,100.0,0.0,False
51,Task 51,Data,Employee_21,High,6,4,9,12,27239.06,1,0.0,0.0,0.0,False
51,Task 51,Data,Employee_21,High,6,4,9,12,27239.06,2,0.0,0.0,0.0,False
51,Task 51,Data,Employee_21,High,6,4,9,12,27239.06,3,0.0,0.0,0.0,False
51,Task 51,Data,Employee_21,High,6,4,9,12,27239.06,4,0.0,0.0,0.0,False
51,Task 51,Data,Employee_21,High,6,4,9,12,27239.06,5,0.0,0.0,0.0,False
51,Task 51,Data,Employee_21,High,6,4,9,12,27239.06,6,15.26,15.26,5381.49,False
51,Task 51,Data,Employee_21,High,6,4,9,12,27239.06,7,6.71,21.97,2088.19,False
51,Task 51,Data,Employee_21,High,6,4,9,12,27239.06,8,11.1,33.07,3008.83,False
51,Task 51,Data,Employee_21,High,6,4,9,12,27239.06,9,13.33,46.41,3416.34,False
52,Task 52,Platform,Employee_15,Low,1,6,6,8,22337.88,1,6.72,6.72,1418.76,False
52,Task 52,Platform,Employee_15,Low,1,6,6,8,22337.88,2,8.95,15.67,2116.85,False
52,Task 52,Platform,Employee_15,Low,1,6,6,8,22337.88,3,6.42,22.09,1848.06,False
52,Task 52,Platform,Employee_15,Low,1,6,6,8,22337.88,4,22.76,44.85,6335.92,False
52,Task 52,Platform,Employee_15,Low,1,6,6,8,22337.88,5,4.32,49.18,1184.17,False
52,Task 52,Platform,Employee_15,Low,1,6,6,8,22337.88,6,14.35,63.53,3216.5,False
52,Task 52,Platform,Employee_15,Low,1,6,6,8,22337.88,7,11.78,75.31,2547.47,False
52,Task 52,Platform,Employee_15,Low,1,6,6,8,22337.88,8,24.69,100.0,6439.76,False
53,Task 53,Data,Employee_75,Medium,5,2,6,7,26480.75,1,0.0,0.0,0.0,False
53,Task 53,Data,Employee_75,Medium,5,2,6,7,26480.75,2,0.0,0.0,0.0,False
53,Task 53,Data,Employee_75,Medium,5,2,6,7,26480.75,3,0.0,0.0,0.0,False
53,Task 53,Data,Employee_75,Medium,5,2,6,7,26480.75,4,0.0,0.0,0.0,False
53,Task 53,Data,Employee_75,Medium,5,2,6,7,26480.75,5,43.52,43.52,11661.35,False
53,Task 53,Data,Employee_75,Medium,5,2,6,7,26480.75,6,27.93,71.45,8933.55,False
53,Task 53,Data,Employee_75,Medium,5,2,6,7,26480.75,7,28.55,100.0,7370.61,False
53,Task 53,Data,Employee_75,Medium,5,2,6,7,26480.75,8,0.0,100.0,0.0,False
53,Task 53,Data,Employee_75,Medium,5,2,6,7,26480.75,9,0.0,100.0,0.0,False
54,Task 54,Data,Employee_47,Low,1,3,3,5,25354.79,1,20.04,20.04,5814.26,False
54,Task 54,Data,Employee_47,Low,1,3,3,5,25354.79,2,24.73,44.77,6367.4,False
54,Task 54,Data,Employee_47,Low,1,3,3,5,25354.79,3,28.52,73.29,8188.91,False
54,Task 54,Data,Employee_47,Low,1,3,3,5,25354.79,4,16.29,89.59,3973.47,False
54,Task 54,Data,Employee_47,Low,1,3,3,5,25354.79,5,10.41,100.0,2884.74,False
55,Task 55,Platform,Employee_46,High,5,4,8,8,17870.7,1,0.0,0.0,0.0,True
55,Task 55,Platform,Employee_46,High,5,4,8,8,17870.7,2,0.0,0.0,0.0,True
55,Task 55,Platform,Employee_46,High,5,4,8,8,17870.7,3,0.0,0.0,0.0,True
55,Task 55,Platform,Employee_46,High,5,4,8,8,17870.7,4,0.0,0.0,0.0,True
55,Task 55,Platform,Employee_46,High,5,4,8,8,17870.7,5,42.92,42.92,7097.02,True
55,Task 55,Platform,Employee_46,High,5,4,8,8,17870.7,6,10.86,53.78,2515.93,True
55,Task 55,Platform,Employee_46,High,5,4,8,8,17870.7,7,29.85,83.63,5488.82,True
55,Task 55,Platform,Employee_46,High,5,4,8,8,17870.7,8,16.37,100.0,3580.53,True
55,Task 55,Platform,Employee_46,High,5,4,8,8,17870.7,9,0.0,100.0,0.0,True
56,Task 56,Security,Employee_21,Low,2,4,5,6,26036.51,1,0.0,0.0,0.0,False
56,Task 56,Security,Employee_21,Low,2,4,5,6,26036.51,2,11.02,11.02,3054.82,False
56,Task 56,Security,Employee_21,Low,2,4,5,6,26036.51,3,23.88,34.9,6463.43,False
56,Task 56,Security,Employee_21,Low,2,4,5,6,26036.51,4,26.25,61.15,8692.94,False
56,Task 56,Security,Employee_21,Low,2,4,5,6,26036.51,5,21.29,82.44,6831.57,False
56,Task 56,Security,Employee_21,Low,2,4,5,6,26036.51,6,17.56,100.0,5878.1,False
57,Task 57,Data,Employee_53,Low,6,6,11,12,5031.03,1,0.0,0.0,0.0,False
57,Task 57,Data,Employee_53,Low,6,6,11,12,5031.03,2,0.0,0.0,0.0,False
57,Task 57,Data,Employee_53,Low,6,6,11,12,5031.03,3,0.0,0.0,0.0,False
57,Task 57,Data,Employee_53,Low,6,6,11,12,5031.03,4,0.0,0.0,0.0,False
57,Task 57,Data,Employee_53,Low,6,6,11,12,5031.03,5,0.0,0.0,0.0,False
57,Task 57,Data,Employee_53,Low,6,6,11,12,5031.03,6,5.69,5.69,354.26,False
57,Task 57,Data,Employee_53,Low,6,6,11,12,5031.03,7,20.36,26.06,979.36,False
57,Task 57,Data,Employee_53,Low,6,6,11,12,5031.03,8,25.38,51.44,1555.5,False
57,Task 57,Data,Employee_53,Low,6,6,11,12,5031.03,9,7.07,58.51,348.84,False
58,Task 58,Platform,Employee_49,Low,1,4,4,4,7740.34,1,27.06,27.06,2213.96,True
58,Task 58,Platform,Employee_49,Low,1,4,4,4,7740.34,2,22.11,49.17,2098.92,True
58,Task 58,Platform,Employee_49,Low,1,4,4,4,7740.34,3,16.38,65.55,1363.91,True
58,Task 58,Platform,Employee_49,Low,1,4,4,4,7740.34,4,34.45,100.0,2802.04,True
59,Task 59,Networking,Employee_45,Low,3,2,4,5,3940.53,1,0.0,0.0,0.0,False
59,Task 59,Networking,Employee_45,Low,3,2,4,5,3940.53,2,0.0,0.0,0.0,False
59,Task 59,Networking,Employee_45,Low,3,2,4,5,3940.53,3,31.1,31.1,1349.38,False
59,Task 59,Networking,Employee_45,Low,3,2,4,5,3940.53,4,22.36,53.46,874.72,False
59,Task 59,Networking,Employee_45,Low,3,2,4,5,3940.53,5,46.54,100.0,2310.58,False
60,Task 60,Security,Employee_52,Low,3,3,5,8,11000.56,1,0.0,0.0,0.0,False
60,Task 60,Security,Employee_52,Low,3,3,5,8,11000.56,2,0.0,0.0,0.0,False
60,Task 60,Security,Employee_52,Low,3,3,5,8,11000.56,3,11.84,11.84,1498.96,False
60,Task 60,Security,Employee_52,Low,3,3,5,8,11000.56,4,15.66,27.49,1780.74,False
60,Task 60,Security,Employee_52,Low,3,3,5,8,11000.56,5,24.34,51.83,2558.43,False
60,Task 60,Security,Employee_52,Low,3,3,5,8,11000.56,6,17.59,69.41,2355.48,False
60,Task 60,Security,Employee_52,Low,3,3,5,8,11000.56,7,5.45,74.87,688.62,False
60,Task 60,Security,Employee_52,Low,3,3,5,8,11000.56,8,25.13,100.0,3078.24,False
61,Task 61,Data,Employee_45,Medium,6,5,10,12,12597.22,1,0.0,0.0,0.0,False
61,Task 61,Data,Employee_45,Medium,6,5,10,12,12597.22,2,0.0,0.0,0.0,False
61,Task 61,Data,Employee_45,Medium,6,5,10,12,12597.22,3,0.0,0.0,0.0,False
61,Task 61,Data,Employee_45,Medium,6,5,10,12,12597.22,4,0.0,0.0,0.0,False
61,Task 61,Data,Employee_45,Medium,6,5,10,12,12597.22,5,0.0,0.0,0.0,False
61,Task 61,Data,Employee_45,Medium,6,5,10,12,12597.22,6,25.45,25.45,3615.58,False
61,Task 61,Data,Employee_45,Medium,6,5,10,12,12597.22,7,22.78,48.23,3457.81,False
61,Task 61,Data,Employee_45,Medium,6,5,10,12,12597.22,8,6.65,54.88,1048.28,False
61,Task 61,Data,Employee_45,Medium,6,5,10,12,12597.22,9,10.71,65.58,1398.29,False
62,Task 62,Data,Employee_4,Low,1,3,3,5,9639.95,1,10.57,10.57,1211.71,False
62,Task 62,Data,Employee_4,Low,1,3,3,5,9639.95,2,22.53,33.1,2579.93,False
62,Task 62,Data,Employee_4,Low,1,3,3,5,9639.95,3,40.25,73.35,4487.38,False
62,Task 62,Data,Employee_4,Low,1,3,3,5,9639.95,4,11.57,84.92,1312.99,False
62,Task 62,Data,Employee_4,Low,1,3,3,5,9639.95,5,15.08,100.0,1624.1,False
63,Task 63,Data,Employee_5,Medium,1,5,5,7,23688.99,1,9.28,9.28,2810.84,False
63,Task 63,Data,Employee_5,Medium,1,5,5,7,23688.99,2,11.68,20.96,2659.53,False
63,Task 63,Data,Employee_5,Medium,1,5,5,7,23688.99,3,7.48,28.44,2011.1,False
63,Task 63,Data,Employee_5,Medium,1,5,5,7,23688.99,4,26.07,54.5,6806.61,False
63,Task 63,Data,Employee_5,Medium,1,5,5,7,23688.99,5,17.76,72.26,4814.11,False
63,Task 63,Data,Employee_5,Medium,1,5,5,7,23688.99,6,13.09,85.35,2812.92,False
63,Task 63,Data,Employee_5,Medium,1,5,5,7,23688.99,7,14.65,100.0,4334.6,False
64,Task 64,Data,Employee_56,Low,5,5,9,9,11792.58,1,0.0,0.0,0.0,True
64,Task 64,Data,Employee_56,Low,5,5,9,9,11792.58,2,0.0,0.0,0.0,True
64,Task 64,Data,Employee_56,Low,5,5,9,9,11792.58,3,0.0,0.0,0.0,True
64,Task 64,Data,Employee_56,Low,5,5,9,9,11792.58,4,0.0,0.0,0.0,True
64,Task 64,Data,Employee_56,Low,5,5,9,9,11792.58,5,23.82,23.82,2699.76,True
64,Task 64,Data,Employee_56,Low,5,5,9,9,11792.58,6,15.44,39.26,2058.71,True
64,Task 64,Data,Employee_56,Low,5,5,9,9,11792.58,7,18.45,57.71,2485.56,True
64,Task 64,Data,Employee_56,Low,5,5,9,9,11792.58,8,23.6,81.31,2977.24,True
64,Task 64,Data,Employee_56,Low,5,5,9,9,11792.58,9,18.69,100.0,2632.5,True
65,Task 65,Security,Employee_33,Medium,1,6,6,7,9881.55,1,20.3,20.3,2544.2,False
65,Task 65,Security,Employee_33,Medium,1,6,6,7,9881.55,2,20.13,40.43,2482.25,False
65,Task 65,Security,Employee_33,Medium,1,6,6,7,9881.55,3,10.91,51.34,1194.15,False
65,Task 65,Security,Employee_33,Medium,1,6,6,7,9881.55,4,4.36,55.7,489.21,False
65,Task 65,Security,Employee_33,Medium,1,6,6,7,9881.55,5,21.28,76.98,2228.1,False
65,Task 65,Security,Employee_33,Medium,1,6,6,7,9881.55,6,18.45,95.42,1680.41,False
65,Task 65,Security,Employee_33,Medium,1,6,6,7,9881.55,7,4.58,100.0,467.79,False
66,Task 66,Security,Employee_47,High,4,1,4,7,16479.28,1,0.0,0.0,0.0,False
66,Task 66,Security,Employee_47,High,4,1,4,7,16479.28,2,0.0,0.0,0.0,False
66,Task 66,Security,Employee_47,High,4,1,4,7,16479.28,3,0.0,0.0,0.0,False
66,Task 66,Security,Employee_47,High,4,1,4,7,16479.28,4,46.08,46.08,8465.89,False
66,Task 66,Security,Employee_47,High,4,1,4,7,16479.28,5,5.84,51.91,1219.21,False
66,Task 66,Security,Employee_47,High,4,1,4,7,16479.28,6,22.41,74.33,3836.07,False
66,Task 66,Security,Employee_47,High,4,1,4,7,16479.28,7,25.67,100.0,4395.06,False
67,Task 67,Data,Employee_85,Medium,1,6,6,8,6352.58,1,21.27,21.27,1710.32,False
67,Task 67,Data,Employee_85,Medium,1,6,6,8,6352.58,2,14.12,35.39,937.17,False
67,Task 67,Data,Employee_85,Medium,1,6,6,8,6352.58,3,8.41,43.8,605.15,False
67,Task 67,Data,Employee_85,Medium,1,6,6,8,6352.58,4,14.12,57.92,1034.39,False
67,Task 67,Data,Employee_85,Medium,1,6,6,8,6352.58,5,6.31,64.24,363.13,False
67,Task 67,Data,Employee_85,Medium,1,6,6,8,6352.58,6,7.21,71.44,533.42,False
67,Task 67,Data,Employee_85,Medium,1,6,6,8,6352.58,7,15.27,86.72,942.39,False
67,Task 67,Data,Employee_85,Medium,1,6,6,8,6352.58,8,13.28,100.0,1083.86,False
68,Task 68,Networking,Employee_42,Medium,4,6,9,9,23020.03,1,0.0,0.0,0.0,True
68,Task 68,Networking,Employee_42,Medium,4,6,9,9,23020.03,2,0.0,0.0,0.0,True
68,Task 68,Networking,Employee_42,Medium,4,6,9,9,23020.03,3,0.0,0.0,0.0,True
68,Task 68,Networking,Employee_42,Medium,4,6,9,9,23020.03,4,7.62,7.62,1625.47,True
68,Task 68,Networking,Employee_42,Medium,4,6,9,9,23020.03,5,15.42,23.04,4259.17,True
68,Task 68,Networking,Employee_42,Medium,4,6,9,9,23020.03,6,5.76,28.8,1305.08,True
68,Task 68,Networking,Employee_42,Medium,4,6,9,9,23020.03,7,32.49,61.29,9419.3,True
68,Task 68,Networking,Employee_42,Medium,4,6,9,9,23020.03,8,17.99,79.28,4066.27,True
68,Task 68,Networking,Employee_42,Medium,4,6,9,9,23020.03,9,20.72,100.0,4656.55,True
69,Task 69,Security,Employee_54,High,6,4,9,12,4679.63,1,0.0,0.0,0.0,False
69,Task 69,Security,Employee_54,High,6,4,9,12,4679.63,2,0.0,0.0,0.0,False
69,Task 69,Security,Employee_54,High,6,4,9,12,4679.63,3,0.0,0.0,0.0,False
69,Task 69,Security,Employee_54,High,6,4,9,12,4679.63,4,0.0,0.0,0.0,False
69,Task 69,Security,Employee_54,High,6,4,9,12,4679.63,5,0.0,0.0,0.0,False
69,Task 69,Security,Employee_54,High,6,4,9,12,4679.63,6,4.02,4.02,202.64,False
69,Task 69,Security,Employee_54,High,6,4,9,12,4679.63,7,15.89,19.91,788.42,False
69,Task 69,Security,Employee_54,High,6,4,9,12,4679.63,8,18.42,38.33,968.62,False
69,Task 69,Security,Employee_54,High,6,4,9,12,4679.63,9,4.82,43.15,216.91,False
70,Task 70,Security,Employee_79,Medium,5,3,7,7,27675.17,1,0.0,0.0,0.0,True
70,Task 70,Security,Employee_79,Medium,5,3,7,7,27675.17,2,0.0,0.0,0.0,True
70,Task 70,Security,Employee_79,Medium,5,3,7,7,27675.17,3,0.0,0.0,0.0,True
70,Task 70,Security,Employee_79,Medium,5,3,7,7,27675.17,4,0.0,0.0,0.0,True
70,Task 70,Security,Employee_79,Medium,5,3,7,7,27675.17,5,29.88,29.88,8793.48,True
70,Task 70,Security,Employee_79,Medium,5,3,7,7,27675.17,6,23.55,53.43,5932.23,True
70,Task 70,Security,Employee_79,Medium,5,3,7,7,27675.17,7,46.57,100.0,12405.02,True
71,Task 71,Platform,Employee_39,Medium,3,2,4,7,22265.08,1,0.0,0.0,0.0,False
71,Task 71,Platform,Employee_39,Medium,3,2,4,7,22265.08,2,0.0,0.0,0.0,False
71,Task 71,Platform,Employee_39,Medium,3,2,4,7,22265.08,3,34.31,34.31,8928.4,False
71,Task 71,Platform,Employee_39,Medium,3,2,4,7,22265.08,4,31.94,66.25,6457.15,False
71,Task 71,Platform,Employee_39,Medium,3,2,4,7,22265.08,5,5.73,71.99,1202.03,False
71,Task 71,Platform,Employee_39,Medium,3,2,4,7,22265.08,6,13.82,85.8,3753.19,False
71,Task 71,Platform,Employee_39,Medium,3,2,4,7,22265.08,7,14.2,100.0,3070.21,False
72,Task 72,Data,Employee_60,High,4,4,7,8,7809.22,1,0.0,0.0,0.0,False
72,Task 72,Data,Employee_60,High,4,4,7,8,7809.22,2,0.0,0.0,0.0,False
72,Task 72,Data,Employee_60,High,4,4,7,8,7809.22,3,0.0,0.0,0.0,False
72,Task 72,Data,Employee_60,High,4,4,7,8,7809.22,4,30.42,30.42,2950.73,False
72,Task 72,Data,Employee_60,High,4,4,7,8,7809.22,5,13.91,44.32,1338.23,False
72,Task 72,Data,Employee_60,High,4,4,7,8,7809.22,6,8.38,52.71,693.27,False
72,Task 72,Data,Employee_60,High,4,4,7,8,7809.22,7,14.11,66.82,1285.9,False
72,Task 72,Data,Employee_60,High,4,4,7,8,7809.22,8,33.18,100.0,2544.77,False
73,Task 73,Networking,Employee_95,Low,2,6,7,8,2939.75,1,0.0,0.0,0.0,False
73,Task 73,Networking,Employee_95,Low,2,6,7,8,2939.75,2,16.29,16.29,542.68,False
73,Task 73,Networking,Employee_95,Low,2,6,7,8,2939.75,3,40.6,56.89,1275.26,False
73,Task 73,Networking,Employee_95,Low,2,6,7,8,2939.75,4,5.0,61.89,184.82,False
73,Task 73,Networking,Employee_95,Low,2,6,7,8,2939.75,5,7.92,69.81,285.78,False
73,Task 73,Networking,Employee_95,Low,2,6,7,8,2939.75,6,12.85,82.66,391.76,False
73,Task 73,Networking,Employee_95,Low,2,6,7,8,2939.75,7,5.55,88.21,163.67,False
73,Task 73,Networking,Employee_95,Low,2,6,7,8,2939.75,8,11.79,100.0,364.53,False
74,Task 74,Data,Employee_12,Medium,2,6,7,8,23354.37,1,0.0,0.0,0.0,False
74,Task 74,Data,Employee_12,Medium,2,6,7,8,23354.37,2,17.75,17.75,5302.54,False
74,Task 74,Data,Employee_12,Medium,2,6,7,8,23354.37,3,9.59,27.34,2700.85,False
74,Task 74,Data,Employee_12,Medium,2,6,7,8,23354.37,4,18.6,45.94,4153.69,False
74,Task 74,Data,Employee_12,Medium,2,6,7,8,23354.37,5,13.17,59.11,3836.68,False
74,Task 74,Data,Employee_12,Medium,2,6,7,8,23354.37,6,16.78,75.89,4290.76,False
74,Task 74,Data,Employee_12,Medium,2,6,7,8,23354.37,7,13.85,89.74,4067.33,False
74,Task 74,Data,Employee_12,Medium,2,6,7,8,23354.37,8,10.26,100.0,2923.66,False
74,Task 74,Data,Employee_12,Medium,2,6,7,8,23354.37,9,0.0,100.0,0.0,False
75,Task 75,Security,Employee_19,Low,1,1,1,4,20616.99,1,31.5,31.5,7491.32,False
75,Task 75,Security,Employee_19,Low,1,1,1,4,20616.99,2,7.85,39.35,1622.8,False
75,Task 75,Security,Employee_19,Low,1,1,1,4,20616.99,3,22.31,61.66,4395.78,False
75,Task 75,Security,Employee_19,Low,1,1,1,4,20616.99,4,38.34,100.0,9754.45,False
76,Task 76,Platform,Employee_59,High,4,6,9,10,21175.28,1,0.0,0.0,0.0,False
76,Task 76,Platform,Employee_59,High,4,6,9,10,21175.28,2,0.0,0.0,0.0,False
76,Task 76,Platform,Employee_59,High,4,6,9,10,21175.28,3,0.0,0.0,0.0,False
76,Task 76,Platform,Employee_59,High,4,6,9,10,21175.28,4,28.96,28.96,6934.3,False
76,Task 76,Platform,Employee_59,High,4,6,9,10,21175.28,5,16.84,45.8,3599.45,False
76,Task 76,Platform,Employee_59,High,4,6,9,10,21175.28,6,7.48,53.28,1775.84,False
76,Task 76,Platform,Employee_59,High,4,6,9,10,21175.28,7,10.14,63.41,2491.25,False
76,Task 76,Platform,Employee_59,High,4,6,9,10,21175.28,8,3.42,66.84,893.15,False
76,Task 76,Platform,Employee_59,High,4,6,9,10,21175.28,9,27.11,93.95,5640.71,False
77,Task 77,Networking,Employee_64,Low,4,2,5,7,22240.52,1,0.0,0.0,0.0,False
77,Task 77,Networking,Employee_64,Low,4,2,5,7,22240.52,2,0.0,0.0,0.0,False
77,Task 77,Networking,Employee_64,Low,4,2,5,7,22240.52,3,0.0,0.0,0.0,False
77,Task 77,Networking,Employee_64,Low,4,2,5,7,22240.52,4,8.4,8.4,2129.91,False
77,Task 77,Networking,Employee_64,Low,4,2,5,7,22240.52,5,34.24,42.64,8880.63,False
77,Task 77,Networking,Employee_64,Low,4,2,5,7,22240.52,6,33.36,76.0,7197.93,False
77,Task 77,Networking,Employee_64,Low,4,2,5,7,22240.52,7,24.0,100.0,6755.23,False
78,Task 78,Platform,Employee_97,Low,1,4,4,5,4666.87,1,25.36,25.36,1414.43,False
78,Task 78,Platform,Employee_97,Low,1,4,4,5,4666.87,2,23.65,49.01,1030.01,False
78,Task 78,Platform,Employee_97,Low,1,4,4,5,4666.87,3,30.15,79.16,1605.84,False
78,Task 78,Platform,Employee_97,Low,1,4,4,5,4666.87,4,7.56,86.73,352.38,False
78,Task 78,Platform,Employee_97,Low,1,4,4,5,4666.87,5,13.27,100.0,654.04,False
79,Task 79,Networking,Employee_7,Low,5,2,6,8,11835.74,1,0.0,0.0,0.0,False
79,Task 79,Networking,Employee_7,Low,5,2,6,8,11835.74,2,0.0,0.0,0.0,False
79,Task 79,Networking,Employee_7,Low,5,2,6,8,11835.74,3,0.0,0.0,0.0,False
79,Task 79,Networking,Employee_7,Low,5,2,6,8,11835.74,4,0.0,0.0,0.0,False
